Text,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,cleaned_text,tokens
I find this e-reader to be a game-changer. It's convenient and easy on the eyes.,0.75,0.6382978723404256,0.7777777777777777,0.7906976744186047,0.48101265822784806,find ereader gamechanger convenient easy eyes,"['find', 'convenient', 'easy', 'eye']"
This smartwatch has become an indispensable part of my daily routine.,0.6363636363636362,0.7234042553191489,0.7142857142857143,0.7674418604651163,0.5316455696202531,smartwatch become indispensable part daily routine,"['smartwatch', 'become', 'indispensable', 'part', 'daily', 'routine']"
"I have mixed feelings about this new smartphone. It's powerful, but the camera disappoints.",0.5909090909090908,0.7021276595744681,0.7301587301587301,0.6511627906976744,0.6708860759493669,mixed feelings new smartphone powerful camera disappoints,"['mixed', 'feeling', 'new', 'smartphone', 'powerful', 'camera', 'disappoints']"
This brand of running shoes is my go-to choice for comfort and performance.,0.7045454545454546,0.6808510638297872,0.746031746031746,0.744186046511628,0.5063291139240506,brand running shoes goto choice comfort performance,"['brand', 'running', 'shoe', 'choice', 'comfort', 'performance']"
I'm captivated by the scent of this scented candle. It creates a cozy atmosphere in my home.,0.6818181818181817,0.6382978723404256,0.7619047619047619,0.744186046511628,0.5316455696202531,im captivated scent scented candle creates cozy atmosphere home,"['captivated', 'scent', 'scented', 'candle', 'creates', 'cozy', 'atmosphere', 'home']"
This brand of tea has a delightful selection of flavors. It's a daily treat.,0.6590909090909092,0.6595744680851063,0.746031746031746,0.7674418604651163,0.5443037974683543,brand tea delightful selection flavors daily treat,"['brand', 'tea', 'delightful', 'selection', 'flavor', 'daily', 'treat']"
This laptop has exceeded my expectations. It's lightning-fast and reliable.,0.7727272727272727,0.5957446808510638,0.7777777777777777,0.8372093023255813,0.4683544303797468,laptop exceeded expectations lightningfast reliable,"['laptop', 'exceeded', 'expectation', 'reliable']"
I'm emotionally attached to my vintage vinyl collection. Each record holds memories.,0.7954545454545454,0.5319148936170214,0.746031746031746,0.8604651162790697,0.430379746835443,im emotionally attached vintage vinyl collection record holds memories,"['emotionally', 'attached', 'vintage', 'vinyl', 'collection', 'record', 'hold', 'memory']"
I can't get enough of this new restaurant's cuisine. It's a culinary adventure every visit.,0.7272727272727273,0.6595744680851063,0.7936507936507936,0.7906976744186047,0.48101265822784806,cant get enough new restaurants cuisine culinary adventure every visit,"['ca', 'get', 'enough', 'new', 'restaurant', 'cuisine', 'culinary', 'adventure', 'every', 'visit']"
This gaming console is a source of endless entertainment. It brings friends together.,0.75,0.6170212765957447,0.7619047619047619,0.7906976744186047,0.49367088607594933,gaming console source endless entertainment brings friends together,"['gaming', 'console', 'source', 'endless', 'entertainment', 'brings', 'friend', 'together']"
I'm enchanted by this art piece. It's a masterpiece that stirs the soul.,0.7727272727272727,0.5531914893617021,0.7777777777777777,0.8372093023255813,0.4556962025316455,im enchanted art piece masterpiece stirs soul,"['enchanted', 'art', 'piece', 'masterpiece', 'stir', 'soul']"
This brand's skincare products have transformed my skin. I'm glowing with confidence.,0.7045454545454546,0.6808510638297872,0.7619047619047619,0.7674418604651163,0.49367088607594933,brands skincare products transformed skin im glowing confidence,"['brand', 'skincare', 'product', 'transformed', 'skin', 'glowing', 'confidence']"
I have a special bond with this antique pocket watch. It's a family heirloom.,0.7727272727272727,0.5319148936170214,0.746031746031746,0.8372093023255813,0.4430379746835442,special bond antique pocket watch family heirloom,"['special', 'bond', 'antique', 'pocket', 'watch', 'family', 'heirloom']"
I'm smitten with this new clothing line. It perfectly aligns with my style.,0.6590909090909092,0.7021276595744681,0.7301587301587301,0.7209302325581395,0.5316455696202531,im smitten new clothing line perfectly aligns style,"['smitten', 'new', 'clothing', 'line', 'perfectly', 'aligns', 'style']"
This board game is a hit at every gathering. It's competitive fun for all.,0.7272727272727273,0.6382978723404256,0.7777777777777777,0.744186046511628,0.48101265822784806,board game hit every gathering competitive fun,"['board', 'game', 'hit', 'every', 'gathering', 'competitive', 'fun']"
I'm drawn to the elegant design of this bicycle. It's a joy to ride.,0.7045454545454546,0.6808510638297872,0.746031746031746,0.7674418604651163,0.5063291139240506,im drawn elegant design bicycle joy ride,"['drawn', 'elegant', 'design', 'bicycle', 'joy', 'ride']"
I can't resist the allure of this luxury perfume. It's my signature scent.,0.6818181818181817,0.6595744680851063,0.746031746031746,0.744186046511628,0.5316455696202531,cant resist allure luxury perfume signature scent,"['ca', 'resist', 'allure', 'luxury', 'perfume', 'signature', 'scent']"
This vintage camera captures memories like no other. It's a treasure.,0.7727272727272727,0.5531914893617021,0.7619047619047619,0.8372093023255813,0.4556962025316455,vintage camera captures memories like treasure,"['vintage', 'camera', 'capture', 'memory', 'like', 'treasure']"
I'm head over heels for this new book. It's a literary masterpiece.,0.7272727272727273,0.6595744680851063,0.7619047619047619,0.7674418604651163,0.49367088607594933,im head heels new book literary masterpiece,"['head', 'heel', 'new', 'book', 'literary', 'masterpiece']"
This brand's detergent leaves my laundry smelling fresh and clean.,0.6363636363636362,0.7234042553191489,0.7301587301587301,0.6744186046511628,0.5822784810126581,brands detergent leaves laundry smelling fresh clean,"['brand', 'detergent', 'leaf', 'laundry', 'smelling', 'fresh', 'clean']"
I can't get enough of this artisanal ice cream. The flavors are a delight.,0.7045454545454546,0.6595744680851063,0.746031746031746,0.744186046511628,0.5189873417721518,cant get enough artisanal ice cream flavors delight,"['ca', 'get', 'enough', 'artisanal', 'ice', 'cream', 'flavor', 'delight']"
I'm impressed by the performance of this smartphone. It handles tasks effortlessly.,0.75,0.6170212765957447,0.7777777777777777,0.8139534883720931,0.4683544303797468,im impressed performance smartphone handles tasks effortlessly,"['impressed', 'performance', 'smartphone', 'handle', 'task', 'effortlessly']"
I'm attached to this vintage typewriter. It's a piece of history on my desk.,0.7727272727272727,0.5319148936170214,0.746031746031746,0.8372093023255813,0.4430379746835442,im attached vintage typewriter piece history desk,"['attached', 'vintage', 'typewriter', 'piece', 'history', 'desk']"
This brand's makeup products enhance my natural beauty. I feel confident wearing them.,0.7045454545454546,0.6595744680851063,0.746031746031746,0.7674418604651163,0.5189873417721518,brands makeup products enhance natural beauty feel confident wearing,"['brand', 'makeup', 'product', 'enhance', 'natural', 'beauty', 'feel', 'confident', 'wearing']"
This camera lens captures stunning shots. It's a photographer's dream.,0.7272727272727273,0.6382978723404256,0.7777777777777777,0.744186046511628,0.48101265822784806,camera lens captures stunning shots photographers dream,"['camera', 'lens', 'capture', 'stunning', 'shot', 'photographer', 'dream']"
I'm emotionally invested in this classic novel. It's a timeless masterpiece.,0.7954545454545454,0.5531914893617021,0.7619047619047619,0.8604651162790697,0.4556962025316455,im emotionally invested classic novel timeless masterpiece,"['emotionally', 'invested', 'classic', 'novel', 'timeless', 'masterpiece']"
I find this brand's sneakers to be stylish and comfortable. They're my go-to choice.,0.6590909090909092,0.7021276595744681,0.7301587301587301,0.7209302325581395,0.5316455696202531,find brands sneakers stylish comfortable theyre goto choice,"['find', 'brand', 'sneaker', 'stylish', 'comfortable', 'choice']"
I'm captivated by the craftsmanship of this handmade pottery. Each piece is unique.,0.7727272727272727,0.5957446808510638,0.7777777777777777,0.8372093023255813,0.4556962025316455,im captivated craftsmanship handmade pottery piece unique,"['captivated', 'craftsmanship', 'handmade', 'pottery', 'piece', 'unique']"
I'm drawn to the soothing scent of this lavender essential oil. It relaxes me.,0.6818181818181817,0.6382978723404256,0.7619047619047619,0.744186046511628,0.5316455696202531,im drawn soothing scent lavender essential oil relaxes,"['drawn', 'soothing', 'scent', 'lavender', 'essential', 'oil', 'relaxes']"
I have a strong connection with this vintage guitar. It's an heirloom of passion.,0.75,0.6595744680851063,0.7936507936507936,0.7674418604651163,0.49367088607594933,strong connection vintage guitar heirloom passion,"['strong', 'connection', 'vintage', 'guitar', 'heirloom', 'passion']"
I'm enchanted by the taste of this gourmet chocolate. It's a true indulgence.,0.7272727272727273,0.6808510638297872,0.746031746031746,0.744186046511628,0.5063291139240506,im enchanted taste gourmet chocolate true indulgence,"['enchanted', 'taste', 'gourmet', 'chocolate', 'true', 'indulgence']"
This brand's sneakers are both stylish and durable. They're my top choice.,0.7045454545454546,0.6808510638297872,0.746031746031746,0.744186046511628,0.5063291139240506,brands sneakers stylish durable theyre top choice,"['brand', 'sneaker', 'stylish', 'durable', 'top', 'choice']"
This electric guitar has a unique sound. It's my musical muse.,0.75,0.6595744680851063,0.7936507936507936,0.7674418604651163,0.49367088607594933,electric guitar unique sound musical muse,"['electric', 'guitar', 'unique', 'sound', 'musical', 'muse']"
I'm attached to this vintage watch. It's a symbol of timeless elegance.,0.7727272727272727,0.5319148936170214,0.746031746031746,0.8372093023255813,0.4430379746835442,im attached vintage watch symbol timeless elegance,"['attached', 'vintage', 'watch', 'symbol', 'timeless', 'elegance']"
This brand's skincare routine is a game-changer for my complexion. It's radiant.,0.7045454545454546,0.6808510638297872,0.7619047619047619,0.7674418604651163,0.49367088607594933,brands skincare routine gamechanger complexion radiant,"['brand', 'skincare', 'routine', 'complexion', 'radiant']"
I'm emotionally connected to this classic vinyl record. It's a musical gem.,0.7954545454545454,0.5531914893617021,0.7619047619047619,0.8604651162790697,0.4556962025316455,im emotionally connected classic vinyl record musical gem,"['emotionally', 'connected', 'classic', 'vinyl', 'record', 'musical', 'gem']"
I can't resist the charm of this rustic farmhouse decor. It adds character to my home.,0.6818181818181817,0.6382978723404256,0.7619047619047619,0.744186046511628,0.5316455696202531,cant resist charm rustic farmhouse decor adds character home,"['ca', 'resist', 'charm', 'rustic', 'farmhouse', 'decor', 'add', 'character', 'home']"
This hiking backpack is my trusty companion on adventures. It's rugged and reliable.,0.7272727272727273,0.6382978723404256,0.7777777777777777,0.744186046511628,0.48101265822784806,hiking backpack trusty companion adventures rugged reliable,"['hiking', 'backpack', 'trusty', 'companion', 'adventure', 'rugged', 'reliable']"
I'm in awe of this art piece's intricate details. It's a masterpiece.,0.7727272727272727,0.5531914893617021,0.7777777777777777,0.8372093023255813,0.4556962025316455,im awe art pieces intricate details masterpiece,"['awe', 'art', 'piece', 'intricate', 'detail', 'masterpiece']"
